shopify_id,handle,name,slug,sku,brand,type,shopify_type,category,category_source,description_source,short_description,currency,regular_price,sale_price,available,options,variants_count,variant_skus,variant_prices,images_count,featured_image,tags,description_length,anomalies,source_file
8968383365375,x9-vacuum-battery,Buture Ersatzakku für X9 Vakuum,x9-vacuum-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie die Reinigungsfunktionen mit dem X9 Akku-Aufsatz für Akku-Staubsauger. Halten Sie Ihren Raum mühelos makellos.,USD,149.99,69.99,True,Packungen,3,X9DC1; X9DC2; X9DC1HP3,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/1_aac22e9f-c5c7-4333-8a4f-a9597808e034.jpg?v=1775202085,Accessories,125,,site/de/products/x9-vacuum-battery/index.html
8968436154623,x9-vacuum-crevice-nozzle,Buture Fugendüse für X9 Vakuum,x9-vacuum-crevice-nozzle,X9CBX,Buture Official,simple,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,"Reinigen Sie enge und schmale Räume effizient mit dem X9 Lange Fugendüse für Staubsauger. Perfekt, um alle schwer zugänglichen Stellen zu erreichen.",USD,39.99,19.99,True,,1,X9CBX,19.99,2,https://ibuture.com/cdn/shop/files/8_6d186e00-7341-4041-982a-c477b6d334aa.jpg?v=1742802564,Accessories,148,,site/de/products/x9-vacuum-crevice-nozzle/index.html
8968428421375,x9-vacuum-dust-cup,Buture Staubbecher für X9 Vakuum,x9-vacuum-dust-cup,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihre Reinigungseffizienz mit dem X9 Staubsauger-Staubbecheraufsatz. Entfernen Sie mühelos Staub und Schmutz von schwer zugänglichen Stellen.,USD,49.99,22.99,True,Packs,3,X9CB1; X9BXG1CB1; X9ZJ1CB1,22.99; 40.99; 80.99,4,https://ibuture.com/cdn/shop/files/5_f27f2088-34e8-4d82-8cbe-c39050acde7e.jpg?v=1742802570,Accessories,155,,site/de/products/x9-vacuum-dust-cup/index.html
8968425799935,x9-vacuum-floor-brush,Buture Bodenbürste für X9 Vakuum,x9-vacuum-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihr Reinigungsspiel mit dem X9 Bodenbürstenaufsatz für Staubsauger. Erzielen Sie jedes Mal mühelos eine makellose Oberfläche.,USD,69.99,36.99,True,Packungen,3,X9DS1; X9DS2; X9DS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/3_bae4bef2-4be5-4a2b-92fe-e25011933875.jpg?v=1774000101,Accessories,140,,site/de/products/x9-vacuum-floor-brush/index.html
8968420196607,x9-vacuum-hepa-filter,Buture HEPA-Filter für X9 Vakuum,x9-vacuum-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Erleben Sie erstklassige Reinigung mit dem Buture X9 Staubsauger mit einem Satz von 3 Premium-HEPA-Filtern für ultimative Filtereffizienz.,USD,58.99,29.99,True,Packungen,4,X9HP3; X9HP6; X9HP9; X9DC1HP3,29.99; 49.99; 69.99; 80.99,3,https://ibuture.com/cdn/shop/files/2_a692d5a3-3e8a-4cc4-8ead-dc41aaa60d3a.jpg?v=1742802574,Accessories,125,,site/de/products/x9-vacuum-hepa-filter/index.html
8968443363583,x9-vacuum-main-body,Buture Hauptteil für X9 Vakuum,x9-vacuum-main-body,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihr Reinigungserlebnis mit dem X9 Hauptkörperaufsatz für Akku-Staubsauger. Mit diesem vielseitigen Werkzeug können Sie jedes Chaos problemlos beseitigen.,USD,109.99,62.99,True,Packs,2,X9ZJ1; X9ZJ1CB1,62.99; 80.99,3,https://ibuture.com/cdn/shop/files/main-body-for-buture-x9-vacuum.jpg?v=1787734088,Accessories,168,,site/de/products/x9-vacuum-main-body/index.html
8968427405567,x9-vacuum-roller-brush,Buture Walzenbürste für X9 Vakuum,x9-vacuum-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie die Reinigungskraft Ihres X9 Staubsauger mit diesem Rollenbürstenaufsatz. Perfekt zum Entfernen von Schmutz und Ablagerungen von Teppichen und Böden.,USD,42.99,20.99,True,Packungen,3,X9GS1; X9GS2; X9DS1GS1,20.99; 36.99; 55.99,3,https://ibuture.com/cdn/shop/files/4_9d44af27-2e8a-4ec7-9007-bb090898a387.jpg?v=1742802571,Accessories,164,,site/de/products/x9-vacuum-roller-brush/index.html
8968433729791,x9-vacuum-stainless-steel-filter,Buture Edelstahlfilter für X9 Vakuum,x9-vacuum-stainless-steel-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihre Reinigungsroutine mit dem X9 Kabelloser Staubsauger mit Filteraufsatz aus Edelstahl. Fängt Schmutz und Staub effizient ein und sorgt für ein makelloses Zuhause.,USD,39.99,20.99,True,Packs,2,X9BXG1; X9BXG1CB1,20.99; 40.99,3,https://ibuture.com/cdn/shop/files/6_f192121a-b089-4090-abec-800abb61744b.jpg?v=1742802567,Accessories,180,,site/de/products/x9-vacuum-stainless-steel-filter/index.html
8968434450687,x9-vacuum-telescopic-tube,Buture Teleskoprohr für X9 Vakuum,x9-vacuum-telescopic-tube,X9SS,Buture Official,simple,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihr Reinigungserlebnis mit dem X9 Teleskoprohraufsatz für Akku-Staubsauger. Entwickelt für ultimativen Komfort und Effizienz.,USD,39.99,23.99,True,,1,X9SS,23.99,2,https://ibuture.com/cdn/shop/files/7_3921e730-f7db-4dc5-8200-3343b56f8407.jpg?v=1742802565,Accessories,140,,site/de/products/x9-vacuum-telescopic-tube/index.html
8968447754495,x9-vacuum-wall-mount,Buture Wandhalterung für X9 Vakuum,x9-vacuum-wall-mount,X9BG,Buture Official,simple,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Die X9 Die Staubsauger-Wandhalterung ist die ultimative platzsparende Lösung für die Aufbewahrung Ihrer Reinigungsutensilien. Ein Muss für jedes organisierte Zuhause.,USD,39.99,20.99,True,,1,X9BG,20.99,2,https://ibuture.com/cdn/shop/files/10_cc278aed-b127-4503-836b-20d2b5cb1040.jpg?v=1742802560,Accessories,166,,site/de/products/x9-vacuum-wall-mount/index.html
